country_name,iso3,cowcode,year,const_assoc,political_parties,ngo_register,ngo_register_burden,ngo_register_appeal,ngo_barrier_foreign_funds,ngo_disclose_funds,ngo_foreign_fund_approval,ngo_foreign_fund_channel,ngo_foreign_fund_restrict,ngo_foreign_fund_prohibit,ngo_type_foreign_fund_prohibit,ngo_politics,ngo_politics_intimidation,ngo_politics_foreign_fund,advocacy,advocacy_all,association,association_all,entry,entry_all,funding,funding_all,barriers_total
Kyrgyzstan,KGZ,703,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1
Kyrgyzstan,KGZ,703,2002,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1
Kyrgyzstan,KGZ,703,2003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1
Kyrgyzstan,KGZ,703,2004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1
Kyrgyzstan,KGZ,703,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1
Kyrgyzstan,KGZ,703,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,1,1,0,1,1
Kyrgyzstan,KGZ,703,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
Kyrgyzstan,KGZ,703,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
Kyrgyzstan,KGZ,703,2009,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1
Kyrgyzstan,KGZ,703,2010,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
Kyrgyzstan,KGZ,703,2011,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
Kyrgyzstan,KGZ,703,2012,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
Kyrgyzstan,KGZ,703,2013,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
Kyrgyzstan,KGZ,703,2014,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
Kyrgyzstan,KGZ,703,2015,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,1,1
Laos,LAO,812,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Laos,LAO,812,1998,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,1,1,4
Laos,LAO,812,1999,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,1,1,4
Laos,LAO,812,2000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,1,1,4
Laos,LAO,812,2001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,1,1,4
Laos,LAO,812,2002,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2,2,2,1,1,4
Laos,LAO,812,2003,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,4
Laos,LAO,812,2004,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,4
Laos,LAO,812,2005,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,4
Laos,LAO,812,2006,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,4
Laos,LAO,812,2007,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,4
Laos,LAO,812,2008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,2,2,1,1,4
Laos,LAO,812,2009,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Laos,LAO,812,2010,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Laos,LAO,812,2011,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Laos,LAO,812,2012,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Laos,LAO,812,2013,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Laos,LAO,812,2014,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Laos,LAO,812,2015,1,0,0,0,0,1,1,1,0,0,0,0,2,0,1,2,2,0,1,2,2,1,2,5
Latvia,LVA,367,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1
Latvia,LVA,367,1992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1993,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1996,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,1999,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,2000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,2002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,2003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Latvia,LVA,367,2004,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2005,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2006,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2007,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2008,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2009,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2010,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2011,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2012,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2013,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2014,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Latvia,LVA,367,2015,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lebanon,LBN,660,1981,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1982,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1983,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1984,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1985,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1986,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1987,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1988,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1989,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1990,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1991,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1992,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1993,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1994,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1995,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1996,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1997,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,1999,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2001,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2002,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2003,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2004,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2005,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2006,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2007,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2008,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2009,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2010,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2011,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2012,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2013,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2014,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Lebanon,LBN,660,2015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Liberia,LBR,450,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Liberia,LBR,450,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Liberia,LBR,450,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Liberia,LBR,450,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Liberia,LBR,450,1986,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1987,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1988,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1989,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1990,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1991,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1992,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1993,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1994,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1995,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1996,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1997,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1998,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,1999,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2000,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2001,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2003,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2004,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2005,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2006,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2007,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Liberia,LBR,450,2008,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2009,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2010,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2011,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2012,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2013,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2014,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Liberia,LBR,450,2015,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
Malawi,MWI,553,1981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1983,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1987,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1990,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1992,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2
Malawi,MWI,553,1994,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Malawi,MWI,553,1995,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Malawi,MWI,553,1996,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Malawi,MWI,553,1997,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Malawi,MWI,553,1998,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Malawi,MWI,553,1999,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2
Malawi,MWI,553,2000,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2001,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2002,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2003,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2004,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2005,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2006,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2007,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2008,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2009,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2010,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2011,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2012,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2013,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2014,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malawi,MWI,553,2015,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,2
Malaysia,MYS,820,1981,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1982,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1983,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1984,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1985,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1986,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1987,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1988,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1989,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1990,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1991,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1992,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1993,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1994,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1995,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1996,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1997,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1998,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,1999,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2000,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2001,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2002,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2003,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2004,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2005,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2006,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2007,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2008,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2009,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
Malaysia,MYS,820,2010,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,2,0,1,1
